current_uA,voltage_V
0.0,0.0
0.02,0.0001710988122488092
0.04,0.00034217010294679517
0.06,0.0005133950767858958
0.08,0.000684353878078753
0.1,0.000855337206990178
0.12,0.0010264706773590532
0.14,0.0011976345723231437
0.16,0.0013687433351132895
0.18,0.0015398825835429917
0.2,0.0017108331722372413
0.22,0.0018821536036218805
0.24,0.0020529776982191033
0.26,0.002224997782519392
0.28,0.002395484252613984
0.3,0.00256697393594736
0.32,0.0027378446479001026
0.34,0.0029094938675032316
0.36,0.0030808286027646935
0.38,0.0032517525758186823
0.4,0.003422575004697484
0.42,0.0035938121954905435
0.44,0.003764661337427658
0.46,0.003937672403747012
0.48,0.004107536980862874
0.5,0.004280232769667549
0.52,0.004450066808444674
0.54,0.004622038639412803
0.56,0.004792796572074947
0.58,0.004963834832050468
0.6,0.005137336355034066
0.62,0.005307633862536678
0.64,0.005479163868632489
0.66,0.005650170381109183
0.68,0.005821474232979734
0.7000000000000001,0.005993734254652884
0.72,0.006165370871100159
0.74,0.006336976600473523
0.76,0.006510097567179652
0.78,0.006680345228420868
0.8,0.006850910826263046
0.8200000000000001,0.007023178499888977
0.84,0.007195142484697523
0.86,0.007365924326876002
0.88,0.0075405494359832795
0.9,0.007710359956372615
0.92,0.007881280065913009
0.9400000000000001,0.008054110122337045
0.96,0.008226379273866708
0.98,0.00839867653898907
1.0,0.008570074806425618
1.02,0.008744618081651627
1.04,0.00891373178338619
1.06,0.009086617702934553
1.08,0.00926032251998882
1.1,0.009429510177549904
1.12,0.009604161731763998
1.1400000000000001,0.009775928603144586
1.16,0.0099464455941376
1.18,0.010121604570507243
1.2,0.010292130181906254
1.22,0.01046539680581556
1.24,0.010636361692530603
1.26,0.010810946250723959
1.28,0.010981633292542198
1.3,0.011154984119628394
1.32,0.011328093609567588
1.34,0.011501832591604118
1.36,0.011674899987847797
1.3800000000000001,0.011846862447094125
1.4000000000000001,0.012022695815351436
1.42,0.012193994838432124
1.44,0.012365431287475264
1.46,0.01254029687764855
1.48,0.01271288188025915
1.5,0.012884829805643733
1.52,0.013059757782511306
1.54,0.01323348794935478
1.56,0.013406858183275246
1.58,0.013579460147823765
1.6,0.013754161339224892
1.62,0.013926669931501002
1.6400000000000001,0.01410290519878261
1.6600000000000001,0.014274637650316403
1.68,0.01444769457822916
1.7,0.014622529708472878
1.72,0.014796056112468028
1.74,0.014971195351918765
1.76,0.01514307150256273
1.78,0.015317958681918358
